Question & Options,Correct Answer
"Which filmmaker directed Shah Rukh Khan in the movie *My Name Is Khan*?
Options:
A. Karan Arjun
B. Karan Johar
C. Shah Rukh Khan
D. Raj Kapoor",Karan Johar
"Which character is portrayed by Shah Rukh Khan in the film that explores themes of family and personal struggle, while also highlighting the challenges of living with Asperger's syndrome?
Options:
A. Karan
B. Arjun
C. Rizwan
D. Rahul",Rizwan
"In which film did Shah Rukh Khan portray a character with Asperger's syndrome?
Options:
A. Karan Arjun
B. Dilwale Dulhania Le Jayenge
C. My Name Is Khan
D. Chennai Express",My Name Is Khan
"What condition does Rizwan Khan, portrayed by Shah Rukh Khan in *My Name Is Khan*, have?
Options:
A. Karan Arjun
B. Autism
C. Diabetes
D. Depression",Autism
"In which film did Shah Rukh Khan refer to his character as having a 'neuro-atypical mind'?
Options:
A. Karan Arjun
B. Dilwale Dulhania Le Jayenge
C. My Name Is Khan
D. Chennai Express",My Name Is Khan
"What is the term used to describe a natural appearance that can be achieved through various makeup techniques, as mentioned in the context of Shah Rukh Khan's film?
Options:
A. Karan Arjun
B. Natural sun-kissed look
C. Makeup techniques
D. Film aesthetics",Natural sun-kissed look
"Who was appointed as the makeup artist for Shah Rukh Khan in the film My Name Is Khan?
Options:
A. Karan Arjun
B. Robin Slater
C. Prashant Shah
D. Deepika Padukone",Robin Slater
"What health issue did Shah Rukh Khan experience while filming for 'My Name is Khan' due to the demands of his character's portrayal?
Options:
A. Coughing
B. Migraines
C. Fatigue
D. Nausea",Migraines
"Which film features Shah Rukh Khan, who underwent physical therapy due to injuries during its filming?
Options:
A. Karan Arjun
B. Dilwale Dulhania Le Jayenge
C. Chennai Express
D. My Name Is Khan",My Name Is Khan
"Which filmmaker is known for directing Shah Rukh Khan in *My Name Is Khan*?
Options:
A. Aditya Chopra
B. Karan Johar
C. Rajkumar Hirani
D. Sanjay Leela Bhansali",Karan Johar
"In which film did the character Rizwan, who had Asperger's syndrome, appear?
Options:
A. Dilwale Dulhania Le Jayenge
B. Kabhi Khushi Kabhie Gham
C. My Name Is Khan
D. Chennai Express",My Name Is Khan
"In which film did Shah Rukh Khan portray a character with Asperger's syndrome?
Options:
A. Dilwale Dulhania Le Jayenge
B. My Name Is Khan
C. Chennai Express
D. Kabhi Khushi Kabhie Gham",My Name Is Khan
"What condition does Rizwan Khan, portrayed by Shah Rukh Khan in *My Name Is Khan*, have?
Options:
A. Autism
B. Depression
C. Anxiety
D. Bipolar Disorder",Autism
"What term did Shah Rukh Khan use to describe his character in the film *My Name Is Khan*?
Options:
A. Neuro-atypical mind
B. Autistic genius
C. Socially awkward individual
D. Empathetic hero",Neuro-atypical mind
"What is a characteristic feature of the film *Dilwale Dulhania Le Jayenge* that contributes to its visual appeal?
Options:
A. Shah Rukh Khan's performance
B. Natural sun-kissed look
C. The film's soundtrack
D. The cinematography",Natural sun-kissed look
"Who was appointed as the makeup artist for Shah Rukh Khan in the film *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Robin Slater
C. Karan Johar
D. Kajol",Robin Slater
"Which film starring Shah Rukh Khan faced challenges during production due to his severe migraines?
Options:
A. Dilwale Dulhania Le Jayenge
B. My Name Is Khan
C. Chennai Express
D. Kabhi Khushi Kabhie Gham",My Name Is Khan
"Which film features Shah Rukh Khan, who underwent physical therapy due to injuries during its filming?
Options:
A. Dilwale Dulhania Le Jayenge
B. Kabhi Khushi Kabhie Gham
C. Chennai Express
D. My Name Is Khan",Dilwale Dulhania Le Jayenge
"Which film features Shah Rukh Khan and was directed by Karan Johar?
Options:
A. Kabhi Khushi Kabhie Gham
B. Dilwale Dulhania Le Jayenge
C. My Name Is Khan
D. Chennai Express",My Name Is Khan
"In which film did Shah Rukh Khan play a character named Rizwan, who had Asperger's syndrome?
Options:
A. Dilwale Dulhania Le Jayenge
B. Kuch Kuch Hota Hai
C. Chennai Express
D. My Name Is Khan",My Name Is Khan
"In which film did Shah Rukh Khan portray a character with Asperger's syndrome?
Options:
A. Kuch Kuch Hota Hai
B. My Name Is Khan
C. Dilwale Dulhania Le Jayenge
D. Chennai Express",My Name Is Khan
"In which film did Shah Rukh Khan's character have a form of autism called Asperger syndrome?
Options:
A. Kuch Kuch Hota Hai
B. My Name Is Khan
C. Dilwale Dulhania Le Jayenge
D. Kabhi Khushi Kabhie Gham",My Name Is Khan
"In which film did Shah Rukh Khan refer to his character as a 'neuro-atypical mind'?
Options:
A. Dilwale Dulhania Le Jayenge
B. My Name Is Khan
C. Kabhi Khushi Kabhie Gham
D. Kuch Kuch Hota Hai",My Name Is Khan
"What is the term used to describe a natural appearance often associated with the film 'Kuch Kuch Hota Hai'?
Options:
A. Shah Rukh Khan
B. Natural sun-kissed look
C. Bollywood romance
D. 1998 film",Natural sun-kissed look
"Who was appointed as Shah Rukh Khan's makeup artist for the film My Name Is Khan?
Options:
A. Karan Johar
B. Robin Slater
C. Farah Khan
D. Aditya Chopra",Robin Slater
"What condition did Shah Rukh Khan experience while filming for 'My Name is Khan' due to the demands of his character?
Options:
A. Headaches
B. Migraines
C. Nausea
D. Fatigue",Migraines
"In which film did Shah Rukh Khan star that was released in 1998?
Options:
A. Kuch Kuch Hota Hai
B. My Name Is Khan
C. Dilwale Dulhania Le Jayenge
D. Chennai Express",Kuch Kuch Hota Hai
"Who described Khan's character in *My Name Is Khan* as his most challenging character?
Options:
A. Shah Rukh Khan
B. Karan Johar
C. Amitabh Bachchan
D. Salman Khan",Karan Johar
"What is the name of the character portrayed by Shah Rukh Khan in the movie 'My Name Is Khan'?
Options:
A. Khan's character
B. Rizwan
C. Asperger's
D. Karan Johar",Rizwan
"What condition did Khan's character in 'My Name Is Khan' have, which was described as challenging and brought awareness to its rarity?
Options:
A. Depression
B. Asperger's syndrome
C. Anxiety disorder
D. Bipolar disorder",Asperger's syndrome
"What condition does Khan's character in *My Name Is Khan* have, which was portrayed to raise awareness about it?
Options:
A. Depression
B. Autism
C. Anxiety
D. Bipolar Disorder",Autism
"What term did Shah Rukh Khan use to describe his character in 'My Name Is Khan' that highlights a unique cognitive perspective?
Options:
A. Autistic individual
B. Neuro-atypical mind
C. Challenging persona
D. Interesting character",Neuro-atypical mind
"What is a notable feature of Khan's character in 'My Name Is Khan' that contributes to the portrayal of his role?
Options:
A. A challenging personality
B. A natural sun-kissed look
C. A romantic backstory
D. A comedic element",A natural sun-kissed look
"Which character in 'My Name Is Khan' is described as one of the most challenging roles by Karan Johar?
Options:
A. Khan's character in My Name Is Khan
B. Robin Slater
C. Shah Rukh Khan
D. Karan Johar",Khan's character in My Name Is Khan
"What condition did Khan's character in 'My Name Is Khan' help to spread awareness about, which Shah Rukh Khan personally experienced during filming?
Options:
A. Depression
B. Migraines
C. Anxiety
D. Insomnia",Migraines
"What did Khan's character in *My Name Is Khan* highlight as a rarely suffered condition, which Shah Rukh Khan regarded as an interesting aspect of his role?
Options:
A. Mental health awareness
B. Physical therapy
C. Autism spectrum disorder
D. Chronic pain management",Autism spectrum disorder
"In *My Name Is Khan*, who plays the role of a Hindu wife with a son from her previous marriage?
Options:
A. Shah Rukh Khan
B. Kajol
C. Mandira
D. Rishi Kapoor",Kajol
"What is the name of the film in which a Hindu wife struggles with her identity and family after her husband, who has a disability, faces discrimination?
Options:
A. My Name Is Khan
B. Kabhi Khushi Kabhie Gham
C. Dilwale Dulhania Le Jayenge
D. Chennai Express",My Name Is Khan
"Which actor is known for his work in non-romantic films and starred in the lead role of *My Name Is Khan*?
Options:
A. Karan Johar
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Who played the lead role in the film *My Name Is Khan*, directed by Karan Johar?
Options:
A. Karan Johar
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who played the lead role in the film *My Name Is Khan* directed by Karan Johar?
Options:
A. Aamir Khan
B. Shah Rukh Khan
C. Salman Khan
D. Ranbir Kapoor",Shah Rukh Khan
"What is the name of the character played by Shah Rukh Khan in the movie 'My Name Is Khan'?
Options:
A. Rizwan
B. Rahul
C. Kabir
D. Raj",Rizwan
"Who was cast to portray Barack Obama in the movie after an audition?
Options:
A. Barack Obama
B. Christopher B. Duncan
C. Denzel Washington
D. Morgan Freeman",Christopher B. Duncan
"Who was cast to portray the role of Barack Obama in the movie?
Options:
A. Barack Obama
B. Christopher B. Duncan
C. Will Smith
D. Idris Elba",Christopher B. Duncan
"Which character in 'My Name Is Khan' was inspired by extensive research on Asperger's syndrome?
Options:
A. Khan's character
B. Bathija
C. Rizwan
D. Mandira",Khan's character
"Which actor spent two years researching Asperger's syndrome to portray a character in the film *My Name Is Khan*?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Which film features a character based on extensive research into Asperger's syndrome?
Options:
A. My Name Is Khan
B. The Pursuit of Happyness
C. A Beautiful Mind
D. Rain Man",My Name Is Khan
"What concept is described as something the audience desires to experience with a character, despite the character's inability to feel it?
Options:
A. affection
B. friendship
C. love
D. trust",love
"What is the title of the film that had its cast and crew move to Film City for shooting in August 2009?
Options:
A. My Name Is Khan
B. The Pursuit of Happyness
C. Slumdog Millionaire
D. Chakdey India",My Name Is Khan
